chromosome	start	stop	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	L11	L12	L13	L14	L15	phylogeny	sites	length	origin
APscaff0016ScX6Gil_61HRSCAF416	3830950	3842988	0.00013171168728568346	0.0009403821606634129	0.8116750436861531	0.00013167310141440756	0.00013166954628865779	0.006994072940227325	0.00019304268814390293	0.05016452319301068	0.00019304152989129566	0.010273472294815428	0.05473350624760058	0.0560598610735011	0.007290579735062777	0.0001468235237014463	0.0009405965922402012	A	2390	416	oldgenes
APscaff0016ScX6Gil_61HRSCAF416	3865214	3869110	1.5899283990875583e-05	0.6197510078962428	1.919358794732804e-07	0.19291733810989278	6.407300114373121e-05	6.406697856468999e-05	0.18625166507301627	1.9341330099208233e-07	1.589926809159416e-05	2.0842981277151715e-07	1.9194490067152388e-07	3.575628897971524e-06	0.00012310776083808902	0.00018322136675374	0.0006093599086735394	A	3728	469	others
APscaff0016ScX6Gil_61HRSCAF416	3871326	3874316	0.18925638166287204	0.025128976249818285	0.0001261943137368176	0.054832474157631254	0.0001170381431548987	0.00013702575372271638	0.025126991139103893	0.0003163894500220871	0.5137863988052808	7.921319524240139e-05	7.922785103913065e-05	0.0008114330577313393	0.00012621160354212355	0.18926451986225454	0.0008115247548476977	A	2169	241	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	3888480	3893341	0.20000001420869845	2.1868735094747164e-08	3.922550168824767e-09	2.1868735094747164e-08	0.20000001420869845	3.9225462462770155e-09	2.1868735094747164e-08	3.922542323731402e-09	0.20000001420869845	0.1999998142088075	3.922542323731402e-09	2.1868735094747164e-08	3.922542323731402e-09	0.20000001420869845	2.1868735094747164e-08	K	1523	363	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	3899537	3901561	4.2494643798856216e-05	0.004550320912723004	0.00047285133640128453	0.0003015853436795314	0.0002405714271229519	0.001920444674917802	7.56980226875439e-05	2.3958856332141746e-05	2.671633135694828e-05	0.001238031676469328	0.0011515706126812562	0.04984134002947091	0.053113533329837495	0.0485032478045546	0.8384976349979665	C	2379	529	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	3920906	3922447	0.08508725705427121	2.8343750430560733e-05	0.00653859482305891	4.34434310212343e-06	0.030543328544601348	4.9572718665262524e-06	0.011061927786960295	0.0646549897700408	0.05604636437896331	0.16553841513866746	0.5747086883863349	0.005688845248535742	5.155254895468822e-06	6.044631178271213e-05	2.8341936488584517e-05	A	3908	530	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	3956821	3960305	0.005216237439913169	0.0031285647249172815	0.0009462649691071436	0.22392526214529804	0.481457203199724	0.22393153214040182	0.0011322845812435107	0.002337073124675658	0.004046852202821132	0.016653332474937454	0.006646306886878835	0.018496348700127212	0.0014323369555933186	0.004224438468212145	0.006425961986149373	D	1337	243	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	4088547	4094210	0.043656961152926686	0.034350780698058886	0.00703516923310459	0.0010949139176453268	0.0035494361012635514	0.007018312090342024	0.001565233080541124	0.008449816677433162	0.05482047448455717	0.006288350194938036	0.008768429782381511	0.034350059339244246	0.08459978676965096	0.04689245302327056	0.6575598234546421	J	1182	310	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	4113010	4115728	0.15958085794098692	0.00014014968346892631	0.006518555094522468	0.0009551696981491313	0.20172668569678015	0.015983209102530704	0.003987716415467039	0.01737451956458865	0.2709601440424173	0.2957080766386246	0.0048007672078474355	0.0007874808233420715	0.006513251149674002	0.01484313902712092	0.0001202779144797036	A	1939	282	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	4138459	4141516	0.005482212186198951	0.002786849379582428	0.0012796910775188703	0.00034233883153694317	0.0008863491806910882	0.00041143949830272383	0.0003057574015416632	0.0012796283741920377	0.00532363692932283	0.1760592705993636	0.21974432317241124	0.5587430476214451	0.00228734945301929	0.010198612719152223	0.014869493575720781	E	2829	596	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	4146743	4159093	0.05255226378298762	0.0019193415318257763	0.05969141304992482	0.001919433662430188	0.029855980604916618	0.0019197215990739704	0.007062196873915029	0.14312024843406623	0.032320482909369876	0.4481357388572963	0.1659476164569832	0.0392484587147762	0.004013084610015178	0.00828161646879891	0.004012402443619897	A	6255	945	others
APscaff0016ScX6Gil_61HRSCAF416	4178413	4182390	0.05156282268573747	0.11695683349372386	0.047279364046917856	0.054894157507440734	0.054894267295852776	0.054894486873360564	0.05034956211089251	0.04727931676756145	0.051571331253414246	0.05302428001934914	0.05302131074281607	0.12040642824909856	0.05692809169623869	0.05692598539582452	0.1300117618617716	A	2155	280	others
APscaff0016ScX6Gil_61HRSCAF416	4185100	4205850	1.0384261137971892e-07	1.417673595043659e-07	0.45380829120110017	2.315179482478951e-07	2.3158996152723446e-07	1.1128564873177928e-06	1.416939430286757e-07	0.1509038445298971	1.0381260520107775e-07	0.12221048472679753	0.1508495289232621	0.12222417306758517	5.977235766930469e-07	5.063212760707658e-07	5.064255889978113e-07	A	9541	1233	oldgenes
APscaff0016ScX6Gil_61HRSCAF416	4378893	4386547	0.04718852007794349	0.08276213452750401	0.06772264702715729	0.0832851818440218	0.0833735109429706	0.08338935341494008	0.08272076380377466	0.06771926097954337	0.0471734221673512	0.07013771344587921	0.06831235506733929	0.07013771344587921	0.04938025482137933	0.047297651557647584	0.04939951687666874	A	5996	1345	others
APscaff0016ScX6Gil_61HRSCAF416	4391225	4391488	0.00014358106421588656	3.255075563986041e-05	0.04263167425655627	5.170663325668069e-06	7.755980243576696e-05	0.0005666546771191326	0.00013568141258319901	0.8847555606001591	0.0016334953479393752	9.805858273966868e-05	0.06909269467616626	5.6848758576169424e-05	0.0005521673569060473	0.00017716104596855232	4.11409996689968e-05	E	701	143	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	4402588	4403532	3.3431795440915784e-05	0.0017694435656698325	0.16173741538566502	6.747994256019566e-05	6.748075232439359e-05	0.0014447136379313267	4.263891809229989e-05	0.00997025467204459	4.2634270703492925e-05	0.014755931351548972	0.7906292342566469	0.016097083837572652	0.001505864463246229	4.1432450672578296e-05	0.001794960699880608	F	3295	775	others
APscaff0016ScX6Gil_61HRSCAF416	4410404	4427817	7.41861946333232e-09	0.2721170829636356	2.1843058225250006e-10	0.2157396649136304	0.10188476561363943	0.10588275803957696	0.3043755880267849	5.231133979762231e-10	1.879316018544445e-08	3.443739953871945e-10	3.2333801519131074e-10	1.7016068043919234e-09	1.766178001529898e-08	1.6916051832475505e-08	7.654225824783985e-08	D	7619	2146	others
APscaff0016ScX6Gil_61HRSCAF416	4457858	4464036	1.8489070076720348e-05	3.1626198508110046e-06	7.758428112273845e-06	0.04008966104805239	0.7234934348255926	0.23592323385699707	8.054055479336954e-06	9.732529619130342e-07	2.933842049716704e-07	0.0004368892588880663	5.442670008386875e-06	9.060195976898829e-06	3.2967652182288266e-06	7.475626562348991e-08	1.7581231426438422e-07	D	3668	823	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	4540758	4546906	1.6547149247226798e-07	1.49268669923356e-06	0.04735769743727615	1.0552815992959005e-06	1.2233728191051778e-06	1.0553227560808413e-06	2.7624712238267255e-06	0.1481698678135	5.513274573323088e-07	0.10006704097290893	0.48034585279000913	0.2240484607506503	6.713045635884973e-07	6.710864250547794e-07	1.4319106195505018e-06	A	3917	501	others
APscaff0016ScX6Gil_61HRSCAF416	4593550	4600213	0.00018515031838514483	0.0005041163159021969	2.023725124138657e-05	8.874250969271505e-05	7.8228343205358e-05	9.051577274166952e-06	0.0010328353093835337	0.00018347823075416333	0.000296302243706261	0.12079643192048048	0.013985523347080493	0.858415070774439	0.00010707751666295284	7.910191046139459e-05	0.004218652431330882	A	5883	958	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	4602319	4604133	7.427470234138386e-09	8.032971479865089e-11	5.076616258716293e-05	8.034160447626205e-11	7.972209590232452e-13	4.6795466137440135e-08	0.002038945500846153	0.9975604643947469	0.00034709275227209115	7.972392953162136e-13	1.3220124181438312e-07	7.0396932713313414e-12	2.4866167256911095e-06	5.745001818469359e-08	5.293202307320902e-10	A	4087	461	oldgenes
APscaff0016ScX6Gil_61HRSCAF416	4605693	4610546	1.1516173841238607e-09	4.373539175273011e-11	4.106000232695096e-09	4.3735741637262787e-11	2.6286396479906547e-10	7.933771814814433e-11	0.03357836018273442	0.933103210862775	0.03331840067857747	1.5337201922136677e-08	4.465893808047981e-09	2.4311353616897397e-09	8.160957977240279e-11	2.3617325197982327e-10	3.660839750989338e-11	C	1100	150	others
APscaff0016ScX6Gil_61HRSCAF416	4615789	4617769	3.4884259596599466e-05	0.3315039529749816	0.0007421429006091571	0.06397574544223507	0.0002034879751666729	0.0023706930393446214	0.026120807895117386	0.0001034973194200304	0.00011818451776846689	9.498206773005355e-05	9.497765116658495e-05	0.271507492061857	0.00120757659115935	7.865999575574272e-05	0.30184291530809154	J	666	140	others
APscaff0016ScX6Gil_61HRSCAF416	4632237	4632929	9.673455636912938e-06	0.00298683507396431	0.0022855902888872467	0.17574978776621125	0.04579936942906124	0.6079346077268724	2.2379057803912793e-05	0.00024106186506986333	2.6383417692014655e-06	0.004232823748161611	0.07159923024214919	0.08709559626936958	0.00027292570139548014	1.0499457635664534e-05	0.0017569815760122278	D	1512	216	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	4651756	4657398	2.792425810099643e-06	0.011561520723525362	4.7286458413265394e-08	0.008047265989176497	5.504267921510762e-07	8.011723953144868e-09	0.9796118336316154	0.00019277268253713197	0.0005539124734219283	6.306165319780464e-07	4.1650524560960864e-08	1.0455966548425326e-06	6.555194423071836e-07	1.340640767073127e-06	2.5582325018172796e-05	A	3555	448	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	4662398	4670563	3.646898589801713e-07	2.8645724444157373e-07	0.0027308385767309535	6.373577436840889e-05	1.0058600221270116e-05	0.9944588630592364	2.951194524569448e-06	4.4353835962248175e-07	3.7492660655312226e-07	1.5609321860604805e-08	3.6698661791812114e-08	2.0508825197732743e-08	0.002731625171504518	3.64680377167043e-07	2.051415818554772e-08	A	3854	430	oldgenes
APscaff0016ScX6Gil_61HRSCAF416	4681062	4682410	0.0023209999193901003	0.005362874360115935	0.00954856701607983	0.08761157225296437	0.08761262359813682	0.2523982235884529	0.2660124447765876	0.11893047665128544	0.11198848937339727	0.001755174167196828	0.002541882866816086	0.001755174167196828	0.037252203318327896	0.007454680517937861	0.007454613426114436	D	1289	189	others
APscaff0016ScX6Gil_61HRSCAF416	4741760	4742533	0.015353803713676045	0.0031096533043397214	0.1476052148157981	0.30553191531539897	0.0973279537394707	0.017564437165903567	0.030106113043258546	0.19813235010647043	0.009774776510877251	0.015659272636672234	0.15885299936367664	0.00018929270509395572	0.00017068257096110534	0.00044825332099324687	0.00017328168740924656	D	2283	367	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	4809830	4827312	1.1486872840495127e-07	3.380716621617156e-06	0.0001306240964090508	0.00441872161230592	0.004419154668245241	0.9909404347023871	3.3817884786665593e-06	2.353269658678256e-06	1.1489009597558147e-07	2.7319283229427253e-06	5.4816914124943345e-06	2.7317452898744314e-06	7.012670696207491e-05	3.2366336677587255e-07	3.236517151045766e-07	A	5889	996	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	4849428	4855313	0.008918690461862288	0.0064526450150845975	0.037291638275751514	0.006454206744140301	0.0011613860082921972	0.0015007622213415775	0.07726191370506963	0.5459624096641731	0.10520155973858356	0.01202502778516682	0.15288761769169706	0.015708109797580954	0.004462624860266694	0.02034662654914265	0.0043647814818471254	A	1662	215	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	5121165	5122268	0.07999810641045799	1.1123281414242005e-06	0.00013228123753715316	1.2701007696533596e-06	0.08000362647025352	7.598661782304555e-05	4.038838499496327e-05	0.0024903716703149	0.011027883890800068	0.8236658818805449	0.0014231830742038468	2.154421302806973e-05	0.0002116073095355784	0.0009025699945669876	4.186417027925533e-06	D	2276	382	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	5244810	5246775	0.214797423234837	0.009467921177314575	0.0050411758903566705	0.009357118274687375	0.015454888583224729	0.008824053689777556	0.029305856202654735	0.01597840888847411	0.4554319760407721	0.007271883718557246	0.005041216219925009	0.004230957667835599	0.00466596823794841	0.21029732578764912	0.004833826385985764	A	3132	562	others
APscaff0016ScX6Gil_61HRSCAF416	5257654	5259505	0.15877337009219622	0.09910608480598992	0.02638505734151661	0.029024689797914224	0.03822358907637668	0.008539067758871087	0.029027040893009885	0.026618137387899702	0.040131631551941056	0.14835674909644442	0.05813842704277995	0.16085073772923703	0.030428626913997607	0.05706773183036662	0.08932905868145893	D	2772	582	others
APscaff0016ScX6Gil_61HRSCAF416	5327169	5334530	1.2135862284063553e-08	2.3419872035607445e-08	5.985378720450656e-06	0.014768615226066812	0.03212338714319806	0.9530947640184971	2.3428538991585306e-08	1.1330800302810792e-06	5.4400861343355165e-09	5.556034910573311e-07	5.276534910235123e-06	1.1214300579225234e-07	1.0070292986226603e-07	5.439977333703588e-09	3.0481351800655833e-10	E	12155	3867	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	5337524	5365700	0.0004755446911551972	0.21455059534675808	0.0006096779489908861	0.0004755446911551972	0.00047542581984234985	0.000475787280803582	0.0004757349470806924	0.0006095986960088569	0.0004758729302219105	0.0015398046939851414	0.0015407904844088921	0.562615016128935	0.0004759490759820521	0.0004759110015790661	0.21472874626309305	A	5364	1300	oldgenes
APscaff0016ScX6Gil_61HRSCAF416	5369278	5370150	0.0695033588634915	0.04035172240306615	0.020641468376887732	0.1930571155031485	0.1749331813884599	0.13184685773215873	0.0761573108295676	0.05682367659726386	0.1110049816876127	0.019417701148138646	0.017616273057055216	0.011971515028697323	0.014925245086860809	0.05075596156956392	0.010993630728027285	I	1416	337	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	5413307	5416961	3.6454366026620604e-07	0.012863010219216377	0.10466091751840124	0.0014679777414291465	7.670838669617778e-05	0.00045849117618262984	0.010435941561566712	0.7327362156152535	4.647786322386976e-06	0.0021260074147406555	0.06787079115476412	0.0672848949257487	1.9002036156172502e-06	1.99189438770915e-07	1.1932562963743602e-05	D	7364	1479	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	5518337	5523094	3.409264388386488e-06	0.01162521292181942	0.004098349235558533	7.091958568164094e-06	6.842085249029973e-06	0.0005166938569126093	0.0001159163193817972	0.0028184674144457844	4.537473925598043e-05	0.0016848158452199798	0.020236972782716803	0.9449474024491901	0.0008100399327503739	6.184892012688134e-06	0.013077226302530543	C	4221	847	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	5577442	5580746	0.1632688916481063	0.0022230619084611294	0.051008102040942874	0.009632015363905152	0.305066102811652	0.21494334540420867	0.003550471755938047	0.010584826185864012	0.007784888506901685	0.16327297342139058	0.009079739326399765	0.0029038268881147844	0.04950702029474929	0.00495182147506279	0.002222912968302937	A	1873	248	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	5786837	5805612	0.05020835467042513	4.739926487094996e-05	5.103500717896595e-06	4.306483279131865e-05	9.564053338006135e-05	0.00045637585778251913	3.7644686389153013e-06	5.126082962833804e-07	0.0254468366992947	6.799891930822531e-06	4.4577168571831134e-06	5.931941880092601e-05	0.3754523030181215	0.041843708058201985	0.5063263594598897	A	8216	1324	others
APscaff0016ScX6Gil_61HRSCAF416	5817926	5818993	2.670538243670532e-07	0.020171277155279672	5.124916475731971e-09	0.8501243811209486	9.54568329667627e-07	6.961368241761696e-07	0.12961411234092374	1.3109826211186934e-06	8.445661313623102e-05	1.5989195733264773e-08	2.9803663448466112e-09	1.271639418223594e-06	3.5790565332196656e-09	1.680623812545501e-07	1.076652777675512e-06	A	2604	350	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	5838708	5851493	8.555551820289635e-07	2.2844643892519228e-09	3.4583870675538626e-06	0.007827264096271415	0.2487869819023261	0.7403411074113408	3.1467230001420317e-09	6.227646552034957e-08	1.904073428324928e-08	0.0026564510386146174	0.00026661810467133875	0.00011679769258501965	3.749552156539842e-07	1.818201078576326e-09	2.2901368919334864e-09	A	3705	458	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	5893537	5902142	0.09164804607284113	0.05309557835410574	0.055255708405264135	0.05309557835410574	0.09164804607284113	0.05525576366100631	0.05309557835410574	0.055255708405264135	0.09164804607284113	0.09164694630288966	0.05525576366100631	0.05309557835410574	0.05525554263839427	0.09165253693712307	0.05309557835410574	L	615	203	others
APscaff0016ScX6Gil_61HRSCAF416	5947312	5955948	0.010531162152685618	8.459371430998496e-05	0.008424588951701882	0.00039205140441908115	0.00716627279367654	0.02673829174985309	0.0003442296304028333	0.0018996139587692238	0.005769940023547225	0.663983756405976	0.21378560903802685	0.043946618696270444	0.01129824818622806	0.005150586985424842	0.0004844363087084178	A	4339	612	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	6017413	6025234	0.005581573681091282	0.05766444380391534	0.002049298948525533	0.44166901129654407	0.013127506456159678	0.009325660166262956	0.08808980084744078	0.08820333361029005	0.27719431496843205	0.0023418723484550244	0.002170142336663386	0.002170164038196686	0.002041655009949859	0.0064442660977072535	0.0019269563903662268	B	3488	538	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	6078228	6080253	0.38576081568848813	2.8802258606693104e-05	2.7839748673980503e-05	2.8804476465983435e-05	0.10409912070297136	2.7841140696204622e-05	2.885790064309458e-05	2.7934676654215122e-05	0.18959676528230238	0.13061506062672282	4.198274950791423e-05	4.1993414480685155e-05	2.7897241358806148e-05	0.1896183805455797	2.7903546847849776e-05	E	1132	267	others
APscaff0016ScX6Gil_61HRSCAF416	6318482	6321861	7.522682136315797e-10	2.679463662173587e-09	0.0006860553910645068	1.7042607899671223e-07	1.4780467645507828e-07	0.0011331870832955154	0.0002569468796232474	0.9971598523661032	6.582168672118453e-05	6.593560925412435e-08	0.00068826598509155	4.2909341613014406e-07	9.05164373556122e-06	4.170866222408078e-10	1.855766184854596e-09	A	2365	280	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	6366674	6372866	2.3615957482908633e-06	8.328072360045914e-11	0.020141397538893203	5.815854065794121e-07	1.4278180817608998e-05	1.7374498975125744e-05	0.0072865142458323215	0.9331446964197468	0.027074390364559806	1.0878056066120405e-05	0.01230751776513487	2.898249210183018e-09	4.512321806671961e-09	2.147058646442729e-09	1.07908982053038e-10	A	2576	305	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	6400304	6404300	1.3698507409356697e-06	0.00041568542557402215	0.0005410651981266724	0.0006750277395667157	2.1464295465866115e-06	0.0002282674084256961	0.9834231610368038	0.010859155040105895	0.0031640900385806157	4.983311812953739e-05	0.0002553366283317184	0.000206046070230776	0.00017574582686435787	1.369995952810247e-06	1.7001930198117843e-06	C	2107	268	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	6409678	6411105	0.0003332640708202438	0.0017125626975656142	7.717012244587079e-07	0.5822022536364899	0.28699474405690345	0.12688750445264657	0.0017207786677708166	9.600040086839919e-07	5.286144161796411e-05	2.3715911191771005e-05	8.192377765478288e-06	8.25673458917958e-06	5.63521484797218e-07	5.259174567946387e-05	9.789802416641146e-07	C	3236	484	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	6412840	6416016	0.7203834607927172	4.1016651550926907e-07	1.3560389776090616e-06	6.037258551130819e-07	0.15703452013831284	3.7899386842301184e-05	3.879250378898227e-06	3.7631897429311464e-06	0.0004521603771731237	0.12207317434840877	2.5022317324687246e-07	2.5770386604035232e-06	2.7693702108748845e-06	1.2891536704595841e-06	1.88679936080206e-06	C	3827	528	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	6427387	6430143	0.0010592365884574408	0.5467187210703607	0.007946117535673501	0.17012601873119235	0.004919714247725338	0.044220144761390086	0.19197332864805874	0.0009921960591901537	0.0011321533616423934	0.0009585404165638573	0.0009584627779343918	0.005572971803475785	0.016391017134831085	0.0018713001358296414	0.005160076727674698	A	1877	375	others
APscaff0016ScX6Gil_61HRSCAF416	6609401	6613717	0.0003863646316226407	0.19622094330321538	2.6638793752362613e-05	0.0005984240193130017	8.953123556147206e-05	9.079321562969408e-05	0.0007609841768585735	3.6612750903662615e-05	0.0005255995258621181	1.9509734869603482e-05	2.6637568396030454e-05	0.018662539624885954	0.0010490954179017112	0.0010558501650914111	0.7804504758361362	C	2067	384	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	6616987	6617898	0.014104704359805285	0.01112557357778658	0.011042686838345939	0.012677406384490499	0.0311378893360479	0.2060816365622042	0.017322034892927555	0.0233140780036417	0.08188144302360807	0.02512236246314294	0.022192721711219943	0.17816255863259328	0.11333061963716054	0.10411555460310279	0.14838872997392286	C	2366	325	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	6623293	6628034	0.2607064542495264	0.0003169199939469129	0.0005277867697653837	0.00517998457265628	0.05160461353146118	0.004996661942664833	0.0007470815558347576	0.0008933016850243593	0.4336709548580919	0.004002307532913787	0.0005277941588317451	0.00015308959787189825	0.00013134945369886174	0.23638411267690868	0.00015758742080285214	I	1151	278	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	6640781	6642271	0.0006380169333290022	7.142313412794726e-05	0.00014494434255136804	7.142406263471573e-05	4.384031484336759e-05	4.914154582953792e-05	0.2841253588801418	0.284168549216965	0.42896552108985697	0.00019068041833779822	0.0004588777452020391	0.00019067183791207737	6.589890493246896e-05	0.000752992166175525	6.265940716003745e-05	D	2709	604	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	6820365	6822754	0.19973147691379162	1.969577465031758e-05	0.0002488273115580124	1.969577465031758e-05	0.19973147691379162	0.0002488273115580124	1.969577465031758e-05	0.0002488273115580124	0.19973147691379162	0.19973147691379162	0.0002488273115580124	1.969577465031758e-05	0.0002488273115580124	0.19973147691379162	1.969577465031758e-05	K	1749	399	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	6823902	6827049	7.495202588795578e-07	0.028902982459150888	1.284623879932562e-05	0.0003947485847916801	1.5127225915391863e-06	3.882242956003279e-06	0.0002811316508706505	7.639950071816913e-06	8.640817194572859e-07	0.00012359944664786285	0.00030162516411703563	0.16342787950418902	0.00039281472696637865	0.00039267294644291346	0.8057550507604265	A	1881	209	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	6829196	6831012	0.00019267968034780884	0.00018495436570429132	0.26686151242921435	0.008472772982417507	0.008473340677224423	0.39323084992289575	0.0003075384508306984	0.06552448200002149	0.0003151403587074388	0.003948768838208651	0.22174849711873573	0.003947706762246334	0.026417742367568508	0.00018902194563333942	0.000184992100243676	A	1982	223	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	6893918	6916461	0.0	0.0	0.8799611917494098	0.0	0.0	0.08286375940748684	0.0	0.0	0.0	0.0	0.0	0.0	0.037175048843103325	0.0	0.0	J	4625	1430	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	6958518	6962844	3.6513915921158275e-05	0.04558360749173398	0.0005213457483077942	0.04558224000405619	0.005432982068366946	0.005432710426051621	0.8915915882832923	0.003905977871033614	0.0007757524379642712	0.000257001891821721	0.0005239380468042759	0.0002570070319108283	3.14077113149466e-05	3.653035088096127e-05	3.1396720539476326e-05	A	5591	1401	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	7034841	7045818	0.00834896285630318	3.939834042793552e-06	0.00046545834174959274	0.0005290995510030054	0.0016634359662076263	0.0005177158819319398	0.00011129124582277022	2.377530890755933e-05	0.0009180176355772127	2.0146984030906577e-05	7.094399672653767e-07	1.0762767177477754e-06	0.92918728995628	0.057077975391966	0.0011311053294925813	I	2078	519	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	7047678	7054638	0.021236631764631198	0.029390708999621023	0.03727204582462788	0.10566984926457354	0.10839745425299505	0.10644342293863486	0.029313864756478483	0.03841260281207294	0.01860018643357559	0.1175891305596323	0.12123849078835389	0.11941628763148122	0.049379907168727984	0.048665511866061606	0.04897390493853231	C	2901	617	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	7142606	7145342	0.0576291698330657	0.013714050074913107	0.013124160706047563	0.002121076749020175	0.036905952788876345	0.0026441346841315472	0.0035033892610165235	0.022641870297284466	0.008951085950945748	0.5989522389092696	0.05003835744536136	0.15873717708255367	0.003223564904081555	0.003946100437342752	0.023867670876089857	A	1871	240	others
APscaff0016ScX6Gil_61HRSCAF416	7150805	7153083	0.07001872349796945	0.010852491498525412	0.025819233142085903	0.01085408693203686	0.022043431907095016	0.01730066058408123	0.183695167395029	0.3616043595871287	0.186457379501611	0.022464172007110424	0.020597478900304944	0.009748492764719032	0.017301594844979163	0.0347939556969447	0.006448771740379143	J	839	229	others
APscaff0016ScX6Gil_61HRSCAF416	7163737	7166497	1.062025913182475e-06	0.006756081376201193	1.7588380917141653e-07	0.007416505904413547	0.002306236658597056	0.0018647538190987066	0.9807200471854788	0.00019198770295782703	0.0007393809801997249	2.7706457502830333e-07	1.5945114938481962e-07	3.488979951117451e-07	7.570237311308916e-07	7.038065995471798e-07	1.5222192803542837e-06	A	1467	203	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	7175749	7179582	5.034985256568105e-05	1.9845172607225942e-06	0.0003226782481434528	0.001769647566856266	0.013226341535933096	0.9841126891511237	1.6271755021357209e-06	6.268898102528345e-05	2.504366206061809e-06	5.9161777969821795e-05	8.399990693877254e-05	2.54656576072081e-06	0.0002993177418665959	2.8478538940058637e-06	1.6147589538796688e-06	D	5637	1352	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	7350725	7362946	0.0011244753017725971	0.011021594981716237	0.07427292828273112	0.024222853049328863	0.004820253540459783	0.0009873275093256156	0.027993057372121006	0.7539202011850161	0.004567182657307071	0.007362698638928792	0.08751817870685998	0.001875427303080394	9.94084281601084e-06	0.0002986379014075738	5.242727129011522e-06	C	6584	1000	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	7368255	7369193	0.0007662399163932362	0.0003806225978896146	0.015494932709374814	0.00017538969512176364	0.0011106095941525306	0.0002632455712422162	6.130524042622591e-05	0.013978089228065356	2.6912377946451407e-05	0.0107203740579477	0.9354531352290801	0.02123857382702679	9.194424194308945e-05	4.8960719192291555e-05	0.00018966499419773686	C	2213	323	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	7382081	7383262	0.2991960509922952	7.435213733513468e-06	1.4471691334945773e-06	0.009387669261607393	0.6555142535137205	0.005665318115555747	6.240731021744878e-06	8.47485394453432e-07	0.0006813712599809578	0.017455277657174383	8.351785317104532e-06	5.687769873551765e-05	9.369860736566413e-05	0.011708031361429134	0.00021712914753511053	D	2642	399	long_or_complete
APscaff0016ScX6Gil_61HRSCAF416	7400839	7405747	0.00010116854209429266	0.013931153352637924	0.1166375870252697	0.0002542382602087781	0.00028116392427640364	0.0047694432579483085	0.0003683552624811235	0.036077253892732204	0.00017015314077886218	0.00010116722691180895	0.036077542511917096	0.013930763285805996	0.14476164766501456	0.009422435310215676	0.6231159273417072	A	2713	328	others
APscaff0016ScX6Gil_61HRSCAF416	7424919	7431685	0.4526075758793536	0.0002563541150628129	0.0004938455174740694	0.00027191642297831424	0.1950912643994776	0.004736376877713347	0.0003182266136791423	0.00030900292739350743	0.015362561400112584	0.28841097850837744	0.0012037449292207564	0.030889164891012146	0.0022280849988657292	0.007358752871941802	0.00046214964733705405	C	5387	898	long_or_complete
